student_id,course_level,category,gender,annual_income,marks_10,marks_12,ug_cgpa,field_of_study,disability,university_tier,UG1_CentralSector,UG2_Reliance,UG3_PostMatric_SC_ST,UG4_SwamiDayanand_Female,UG5_TopClass_SC,UG6_MeritMeans_OBC,UG7_AdityaBirla,UG8_Cummins_SC_ST_Engg,UG9_SitaramJindal,UG10_Disability,PG1_AICTE_NSPS,PG2_ReliancePG,PG3_PostMatric_SC_ST_OBC,PG4_NationalFellowship_OBC,PG5_INSPIRE,PG6_ICSSR,PG7_CumminsPG_SC_ST,PG8_TataTrusts
4609,PG,OBC,Male,100000,85.32331169962347,67.75541060916302,6.981919241697616,Engineering,No,Tier 3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
4610,UG,SC,Female,100000,88.12466410727335,94.94801916153891,,Sciences,No,Tier 3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4611,UG,GEN,Female,100000,81.88829108950686,77.37818998387058,,Engineering,No,Tier 2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4612,UG,SC,Male,100000,76.43529974163471,72.0840985130024,,Commerce,No,Tier 2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4613,UG,OBC,Male,100000,85.51054753790797,86.47238531992726,,Engineering,No,Tier 3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4614,UG,OBC,Female,100000,82.32991634962563,80.41335509764502,,Sciences,No,Tier 2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4615,UG,OBC,Female,100000,88.47024077274682,89.11871236071877,,Commerce,No,Tier 2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4616,UG,SC,Female,100000,68.68021431479777,55.98731720586847,,Medicine,No,Tier 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,PG,GEN,Male,145854,86.86358582713291,86.20221714007286,7.31852806074775,Medicine,Yes,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4618,PG,GEN,Male,100000,78.10753994196624,73.76867549033308,8.122211688614188,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4619,UG,SC,Male,128541,86.51304937413556,80.45101137389514,,Medicine,No,Tier 2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4620,PG,OBC,Male,100000,94.05089609370751,78.94195981333283,8.213658737983593,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4621,PG,SC,Male,100000,79.43752248884796,96.15939306365206,5.377507545588443,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4622,PG,GEN,Female,100000,96.9672051577018,57.674043598775086,8.936476694882728,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4623,UG,GEN,Male,135499,67.59237414990399,99.36913426169048,,Arts,No,Tier 1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4624,PG,SC,Female,100000,100.0,88.47732917532332,6.598926163587959,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4625,PG,OBC,Male,100000,97.38494052347914,81.82563748690632,7.734379800276965,Commerce,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4626,PG,OBC,Male,100000,76.13410364089539,62.79770077906142,7.464706372657081,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
4627,UG,GEN,Male,100000,76.21774587884941,59.93518631852158,,Commerce,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,UG,GEN,Male,100000,70.05044046910784,73.26863954019913,,Medicine,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4629,PG,OBC,Female,100000,94.2137879212064,87.62123628930212,7.063087987631416,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4630,UG,GEN,Male,100000,81.69589187317803,79.92796860962176,,Commerce,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4631,UG,SC,Male,112349,80.96230099941194,86.93888160344686,,Engineering,No,Tier 2,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
4632,UG,SC,Female,228271,73.7718503726141,62.4397233493189,,Medicine,No,Tier 2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4633,PG,GEN,Male,100000,100.0,80.53279607729253,6.012002611551484,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,PG,OBC,Male,100000,75.27239070350127,93.14457650239765,9.071019045767168,Medicine,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4635,UG,OBC,Male,100000,85.24166138725236,97.42264124378762,,Arts,No,Tier 2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4636,PG,GEN,Male,207531,87.15969709725695,64.9523932550294,7.58650353998741,Commerce,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4637,UG,GEN,Male,100000,81.01328817157695,75.77693152110156,,Arts,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4638,PG,OBC,Male,100000,78.99109284374913,75.91043533474674,7.389079160121124,Engineering,No,Tier 1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
4639,PG,OBC,Female,100000,81.30738555626539,72.48362292725481,8.356498537024226,Engineering,No,Tier 3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
4640,PG,OBC,Female,100000,90.65333332752995,90.8932399864193,8.535719698270123,Medicine,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4641,PG,OBC,Male,443943,81.52942844988127,100.0,6.217676441651601,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4642,UG,SC,Male,100000,100.0,66.6354249280308,,Commerce,Yes,Tier 2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4643,PG,SC,Male,100000,77.22961314196405,85.09721688634068,7.702066926991233,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4644,UG,OBC,Female,100000,92.54106752670343,83.54638970199659,,Arts,No,Tier 2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4645,PG,SC,Male,163099,67.43601288165439,83.80380296441302,5.967042372793476,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4646,PG,GEN,Female,100000,77.23074965164011,95.99596683395146,8.097478452309364,Engineering,No,Tier 3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4647,PG,SC,Female,101810,76.83707833920786,84.47951569055313,7.1617029962987315,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4648,UG,OBC,Male,100000,73.9608646683634,54.36442368757517,,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4649,PG,SC,Female,100000,87.83472507255604,62.75810493677851,8.19537658946438,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
4650,UG,OBC,Male,100000,83.89812806407853,67.19670979103306,,Medicine,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4651,UG,GEN,Male,100000,62.21172282147094,71.01720716311648,,Commerce,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4652,PG,OBC,Male,100000,100.0,78.32501811643692,7.498146798773771,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
4653,UG,GEN,Male,100000,86.76016194343762,77.42350420041731,,Commerce,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4654,PG,OBC,Female,100000,85.01177354515745,58.11922728169027,6.406318703129685,Arts,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4655,UG,OBC,Female,100000,98.10118848596986,60.695572844022095,,Arts,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4656,UG,SC,Male,103667,94.888608893915,54.572218603415976,,Engineering,No,Tier 3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,PG,OBC,Female,100000,82.01826706101502,61.351837798336085,7.415788012918882,Arts,Yes,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
4658,UG,OBC,Male,100000,65.47486940298833,91.89397104630855,,Medicine,No,Tier 1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4659,UG,GEN,Male,105399,90.64385645285465,76.75456156308827,,Medicine,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4660,PG,ST,Male,100000,75.37153825251347,68.56755271570059,6.7128451754014575,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4661,UG,SC,Female,100000,97.39264458589423,56.989090900751236,,Medicine,No,Tier 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,PG,SC,Female,100000,77.23836337402307,67.84611155934668,10.0,Arts,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
4663,UG,GEN,Female,100000,80.48133104810026,87.28619193090961,,Sciences,No,Tier 1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4664,PG,OBC,Female,100000,71.5681890536066,85.70796822668039,7.352101328925346,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4665,PG,GEN,Male,223916,72.37704638997167,76.97044514056446,7.072285547276111,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4666,PG,OBC,Male,100000,83.90924619301094,76.79553553154905,6.318904683337226,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4667,UG,GEN,Male,100000,82.97740471507066,58.7449754739854,,Commerce,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,PG,OBC,Female,100000,80.2411738647915,70.68732434927145,6.628741102609675,Commerce,Yes,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
4669,PG,OBC,Male,342273,100.0,86.66695801161563,7.215366348815049,Medicine,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4670,PG,GEN,Female,109264,91.03646366119908,71.90222384621555,8.096348729063294,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4671,UG,OBC,Male,100000,85.10243322926253,99.48171685827728,,Arts,No,Tier 2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4672,PG,SC,Male,100000,57.42674249730267,94.4667862923731,6.767392133753559,Medicine,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4673,PG,GEN,Male,100000,93.25768228694318,74.55470695440552,7.385835435423876,Sciences,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4674,UG,SC,Female,100000,100.0,76.81560774460608,,Engineering,No,Tier 2,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
4675,UG,GEN,Male,109898,83.12049744477957,100.0,,Engineering,No,Tier 3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4676,PG,GEN,Male,100000,76.89487476867818,90.16633899356253,6.2697474025828415,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4677,UG,GEN,Male,100000,86.633246547411,80.84330247646484,,Engineering,No,Tier 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4678,PG,SC,Female,100000,70.68591267347787,82.22843089926823,7.934298917935388,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
4679,PG,OBC,Female,100000,89.62060544266622,81.78670770740545,7.211214136417977,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
4680,PG,SC,Female,100000,100.0,79.79631687243683,6.137365098962343,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4681,UG,OBC,Male,100000,78.29068899465636,67.14826943103506,,Commerce,No,Tier 1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4682,UG,GEN,Female,100000,78.61359217234063,75.17220451389171,,Medicine,No,Tier 2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4683,PG,SC,Female,147673,84.20304171269659,62.76752577350388,6.765418052360088,Sciences,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4684,UG,GEN,Male,100000,79.98780768102262,88.69772717939281,,Commerce,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4685,PG,SC,Male,100000,69.87682792124207,78.41014655502721,6.682461241419897,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4686,UG,GEN,Male,100000,81.14762307415448,89.3058171982248,,Sciences,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4687,UG,GEN,Male,100000,79.12990780691965,64.70686331077357,,Arts,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4688,UG,SC,Female,100000,98.66554863334274,97.06495116325624,,Engineering,No,Tier 2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
4689,UG,ST,Female,100000,96.55374718786678,95.57252066626428,,Arts,No,Tier 2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4690,PG,GEN,Female,100000,98.9731297524693,61.10685915608194,7.392609004399043,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4691,UG,SC,Male,100000,93.01725001696708,73.92943766267967,,Arts,No,Tier 3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4692,UG,GEN,Female,100000,87.05782911481076,75.23205231750757,,Arts,No,Tier 2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4693,UG,SC,Male,112162,76.2559197255563,62.745260438634276,,Commerce,No,Tier 3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4694,UG,OBC,Male,100000,98.26115627652132,76.88158348232291,,Arts,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4695,UG,GEN,Female,100000,88.47789436744237,86.69710235985829,,Arts,No,Tier 2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4696,PG,GEN,Male,100000,72.51969652264948,74.36685366888231,8.473996555771311,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4697,UG,GEN,Female,100000,75.86131807812087,59.44541710269486,,Medicine,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,UG,GEN,Female,122441,72.36254817936451,89.26985724868143,,Medicine,No,Tier 3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4699,UG,GEN,Female,108436,64.47971039383413,70.4996496487241,,Sciences,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4700,PG,OBC,Male,307498,88.8852218494913,71.76475112673675,8.188186104263778,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4701,UG,ST,Female,100000,72.62124628167453,100.0,,Medicine,No,Tier 1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4702,UG,GEN,Female,100000,77.4405471916925,84.75985105149711,,Sciences,No,Tier 2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4703,PG,OBC,Female,100000,85.38839628647767,70.29128597641869,10.0,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
4704,UG,OBC,Female,128329,83.12107076112747,65.73082500298378,,Sciences,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4705,UG,ST,Female,100000,77.86558158671829,91.59068673070561,,Commerce,No,Tier 2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4706,UG,OBC,Male,114438,100.0,90.76453952969878,,Engineering,No,Tier 3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4707,PG,OBC,Female,100000,69.73345508247651,73.91922755912533,6.073735129246793,Commerce,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4708,UG,OBC,Female,100000,70.16633851649593,64.8918801751933,,Sciences,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4709,PG,GEN,Female,100000,89.57843907588537,84.62719135767348,7.840224023862066,Arts,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4710,PG,GEN,Female,111737,78.73867035649367,87.1270626422312,8.375565248609876,Sciences,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4711,UG,OBC,Male,100000,78.34752223531481,75.52711890389821,,Arts,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4712,UG,GEN,Male,100000,74.20963968854039,66.7620392308226,,Commerce,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4713,UG,OBC,Female,100000,88.38201186476968,80.29710320164627,,Engineering,No,Tier 1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4714,PG,GEN,Male,100000,87.2563187461313,85.54099184821729,8.121086656974743,Medicine,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4715,UG,OBC,Male,100000,86.19123108673448,74.154813967782,,Medicine,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4716,UG,GEN,Male,100000,79.17043078678994,83.14271851671322,,Engineering,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4717,UG,ST,Male,100000,77.48970396588695,84.33168434847083,,Arts,No,Tier 1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4718,PG,SC,Female,100000,83.36906161428149,93.7455673068376,7.2142428516271515,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
4719,UG,GEN,Male,100000,94.66539809236512,74.95180103816253,,Engineering,No,Tier 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4720,PG,GEN,Male,100000,100.0,66.32892750772571,10.0,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4721,UG,OBC,Male,100000,96.11355313029831,79.19216395356865,,Sciences,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4722,UG,GEN,Male,100000,90.05737341895967,100.0,,Commerce,No,Tier 2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4723,UG,GEN,Male,125413,94.82176172838533,58.84251105868059,,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,UG,GEN,Male,100000,73.18064130112755,52.24328035094156,,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,UG,ST,Female,100000,77.86229725414239,78.70353710120769,,Commerce,No,Tier 2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4726,UG,SC,Male,100000,90.24398505700864,75.44869635990818,,Medicine,No,Tier 3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4727,PG,OBC,Female,314050,83.81839132951568,77.49961993582336,6.781261452651128,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4728,PG,OBC,Female,417338,88.37506379486345,77.05311316251559,7.344646307362906,Medicine,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4729,PG,ST,Female,100000,94.7946519102391,92.06692373449678,5.855877211569678,Commerce,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4730,UG,ST,Male,159670,93.24028284430825,79.49045895739319,,Medicine,No,Tier 3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4731,UG,ST,Male,100000,74.09036489933803,89.83507280514392,,Arts,No,Tier 2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4732,UG,GEN,Male,215996,85.11844306098541,50.26995644745142,,Arts,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,PG,GEN,Male,100000,75.79177418138615,73.65154133769651,7.218857080263575,Commerce,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4734,PG,OBC,Male,100000,77.22681961359916,70.21644576627261,7.447007918587737,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
4735,UG,OBC,Female,100000,67.89130994913381,52.584182338148686,,Arts,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,UG,GEN,Male,100000,86.33600442354549,81.24075896631169,,Commerce,No,Tier 1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4737,UG,GEN,Male,100000,67.15225430867969,78.79628020354424,,Commerce,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4738,UG,SC,Male,100000,88.94133238852177,74.39542869277592,,Arts,No,Tier 2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4739,UG,SC,Female,100000,98.5844761098277,78.48828516761705,,Commerce,No,Tier 2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4740,PG,GEN,Female,100000,90.30336118980513,81.24068699831113,8.021340622190602,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4741,PG,SC,Male,100000,85.5188835783576,92.15718410533056,5.893810448737951,Medicine,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4742,UG,OBC,Male,100000,100.0,87.71035702382446,,Commerce,No,Tier 2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4743,UG,SC,Male,100000,88.2744569736956,83.9426567282076,,Arts,No,Tier 2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4744,PG,OBC,Female,161193,76.3725668071313,100.0,8.348620996346009,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
4745,UG,GEN,Female,100000,86.25106451731155,71.50312472269923,,Engineering,No,Tier 2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4746,UG,OBC,Female,100000,100.0,63.681183702447115,,Commerce,No,Tier 1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4747,UG,OBC,Male,100000,74.07361165357682,94.08982517205142,,Sciences,Yes,Tier 1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4748,UG,OBC,Female,100000,71.19876120265272,100.0,,Arts,No,Tier 2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4749,UG,GEN,Female,309700,91.1490864734154,72.3776944801119,,Engineering,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4750,PG,ST,Female,100000,82.75946832036914,96.53362213642093,7.321836620749141,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
4751,UG,GEN,Female,164650,79.67998124500147,73.59853019133142,,Commerce,No,Tier 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4752,UG,GEN,Male,100000,72.40820579798161,87.01703618608198,,Commerce,No,Tier 1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4753,PG,OBC,Male,100000,65.49887762013256,87.68327510255295,7.464469008385827,Sciences,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
4754,UG,OBC,Male,100000,70.43569961168579,72.42736528975169,,Sciences,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4755,PG,OBC,Female,100000,100.0,100.0,8.485866347075397,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4756,PG,SC,Female,100000,84.91125756855523,100.0,7.625824647468196,Medicine,No,Tier 1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4757,UG,OBC,Male,100000,65.37635517946563,67.74552189660966,,Medicine,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4758,PG,OBC,Male,100000,96.84085938318763,82.41265095657815,5.851569921879622,Engineering,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4759,UG,SC,Male,100000,97.34833967013975,90.97402730457162,,Sciences,No,Tier 2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4760,PG,GEN,Female,100000,97.29233955682835,57.40899994671855,8.387764858821448,Engineering,No,Tier 3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4761,UG,OBC,Male,100000,80.77468690516,80.31476735778251,,Arts,No,Tier 2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4762,PG,SC,Male,137285,82.31189388257428,60.16186592275746,8.339745162092886,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4763,PG,GEN,Male,100000,86.37627863708084,88.0098110379314,6.82546172906519,Commerce,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4764,UG,OBC,Male,100000,99.01046507994684,81.03167832630118,,Medicine,No,Tier 3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4765,UG,ST,Female,100000,79.45098980911366,75.51477088392187,,Engineering,No,Tier 2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4766,PG,GEN,Female,100000,77.45586755419286,61.19718309909001,8.37883609178898,Engineering,No,Tier 3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
4767,PG,OBC,Male,100000,91.95676868357158,72.8167782328965,7.381541890971615,Arts,No,Tier 2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
4768,UG,ST,Female,100000,97.09254733849662,86.23036376642116,,Engineering,No,Tier 2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4769,PG,GEN,Male,109967,84.47209305783443,79.50835854764779,7.0637831221307765,Arts,No,Tier 3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4770,UG,GEN,Female,100000,91.70439907801939,94.31036994006581,,Engineering,No,Tier 2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4771,UG,SC,Male,100000,86.12446764074033,93.53310238765195,,Sciences,No,Tier 2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
